"wq_name","site","model","month","Fut1diff_median","Fut2diff_median","Fut1like","Fut2like","Fut1med_use","Fut2med_use","X0"
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Jul",0.00533298647242456,-0.00672043010752688,88,95,0.00533298647242456,-0.00672043010752688,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Aug",0.00236298994103365,-0.00403225806451613,75,95,0,-0.00403225806451613,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Sep",0.00188172043010753,-0.0114247311827957,64,99,0,-0.0114247311827957,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Oct",0.000130072840790843,-0.00433576135969476,52,97,0,-0.00433576135969476,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Nov",0,0,36,36,0,0,NA
"Color Alafia R at Lithia","Alafia","MIROC-ESM","Dec",0.00104166666666667,0.00104058272632674,72,70,0,0,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Jan",0.00593999306278182,0.00593999306278182,92,99,0.00593999306278182,0.00593999306278182,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Feb",-0.00147492625368732,0.00081078803202697,74,63,0,0,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Mar",-0.000173430454387791,0.00073707943114811,51,62,0,0,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Apr",0,0.0010752688172043,26,70,0,0,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","May",0,0.00401057925771766,16,96,0,0.00401057925771766,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Jun",0,0,27,28,0,0,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Jul",0.00593999306278182,0.00117065556711759,94,67,0.00593999306278182,0,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Aug",0.00375043357613597,-0.00420568851890392,79,90,0,-0.00420568851890392,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Sep",0.000112007168458782,-0.012679211469534,51,100,0,-0.012679211469534,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Oct",0.00667707249392993,0.000867152271938952,98,68,0.00667707249392993,0,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Nov",0.0010752688172043,0.00291218637992832,68,81,0,0.00291218637992832,NA
"Color Alafia R at Lithia","Alafia","MPI-ESM-LR","Dec",0.00199932795698925,0.00786940686784599,74,99,0,0.00786940686784599,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Jan",0.00416233090530697,0.00312174817898023,96,93,0.00416233090530697,0.00312174817898023,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Feb",0.00651594132622136,0.00571428571428571,100,96,0.00651594132622136,0.00571428571428571,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Mar",0.011576482830385,0.0129205688518904,97,100,0.011576482830385,0.0129205688518904,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Apr",0.00291218637992832,0.00199372759856631,89,75,0.00291218637992832,0,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","May",0,0,6,24,0,0,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Jun",0.00613799283154122,0.0010752688172043,98,64,0.00613799283154122,0,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Jul",0.0212452306625043,0.0127688172043011,100,100,0.0212452306625043,0.0127688172043011,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Aug",0.0230228928199792,0.0196626777662157,100,100,0.0230228928199792,0.0196626777662157,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Sep",-0.00212813620071685,0.0148297491039427,61,96,0,0.0148297491039427,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Oct",0.00153919528269164,0.00147415886229622,78,69,0,0,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Nov",0.0010752688172043,0.00645161290322581,71,98,0,0.00645161290322581,NA
"Color Alafia R at Lithia","Alafia","MRI-CGCM3","Dec",0.00356182795698925,0.00489941033645508,85,93,0.00356182795698925,0.00489941033645508,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Jan",0.00104058272632674,0.00110561914672216,76,67,0,0,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Feb",-0.00164161312482321,-0.00294985250737463,78,92,0,-0.00294985250737463,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Mar",-0.00121401318071453,-0.00121401318071453,71,62,0,0,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Apr",0.0032258064516129,0.00114247311827957,91,69,0.0032258064516129,0,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","May",0,0.00104058272632674,14,60,0,0,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Jun",-0.00448028673835126,-0.00156810035842294,95,71,-0.00448028673835126,0,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Jul",-0.000303503295178633,-0.00299167533818939,55,91,0,-0.00299167533818939,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Aug",0.00028182448838016,-0.000303503295178633,52,55,0,0,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Sep",-0.00479390681003584,-0.0113127240143369,75,97,0,-0.0113127240143369,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Oct",-0.00420568851890392,-0.00567984738120014,95,97,-0.00420568851890392,-0.00567984738120014,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Nov",0.0010752688172043,0.0010752688172043,67,73,0,0,NA
"Color Alafia R at Lithia","Alafia","NorESM1-M","Dec",0.00460349462365591,0.00444415539368713,95,91,0.00460349462365591,0.00444415539368713,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Jan",0.0028182448838016,0.0026448144294138,89,86,0.0028182448838016,0.0026448144294138,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Feb",0.00114155251141553,0,55,48,0,0,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Mar",0.000433576135969476,0.00073707943114811,60,63,0,0,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Apr",0,0,14,14,0,0,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","May",0,0,0,0,0,0,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Jun",-0.00170250896057348,-0.00277777777777778,77,83,0,-0.00277777777777778,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Jul",0.00303503295178633,-0.00299167533818939,82,91,0.00303503295178633,-0.00299167533818939,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Aug",0.00652532084634062,-0.00329517863336802,92,93,0.00652532084634062,-0.00329517863336802,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Sep",-0.0103942652329749,-0.00656362007168459,99,89,-0.0103942652329749,-0.00656362007168459,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Oct",-0.0041406520985085,-0.00433576135969476,91,94,-0.0041406520985085,-0.00433576135969476,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Nov",-0.00138888888888889,-0.000313620071684588,67,56,0,0,NA
"Color Alafia R at Lithia","Alafia","BCC-CSM","Dec",0.00208333333333333,0.0028182448838016,88,93,0.00208333333333333,0.0028182448838016,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Jan",0.0833550121401318,0.150949531737773,100,100,0.0833550121401318,0.150949531737773,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Feb",0.0721905685537641,0.157554150863885,100,100,0.0721905685537641,0.157554150863885,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Mar",0.0997225112729795,0.146418661116892,100,100,0.0997225112729795,0.146418661116892,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Apr",0.0417338709677419,0.0946460573476703,98,100,0.0417338709677419,0.0946460573476703,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","May",-0.000758758237946577,0.0669224765868887,52,100,0,0.0669224765868887,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Jun",0.060103046594982,0.153875448028674,99,100,0.060103046594982,0.153875448028674,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Jul",0.175359868192855,0.31917707249393,100,100,0.175359868192855,0.31917707249393,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Aug",0.22628338536247,0.379509191814083,100,100,0.22628338536247,0.379509191814083,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Sep",0.209632616487455,0.310685483870968,100,100,0.209632616487455,0.310685483870968,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Oct",0.148196323274367,0.164758931668401,100,100,0.148196323274367,0.164758931668401,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Nov",0.147737455197133,0.188463261648746,100,100,0.147737455197133,0.188463261648746,NA
"Alkalinity Alafia R at Lithia","Alafia","BNU-ESM","Dec",0.0957325268817204,0.117954387790496,100,100,0.0957325268817204,0.117954387790496,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Jan",-0.0858263961151578,-0.118561394380853,100,100,-0.0858263961151578,-0.118561394380853,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Feb",-0.127768012284317,-0.121203539823009,100,100,-0.127768012284317,-0.121203539823009,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Mar",-0.0332769684356573,-0.0803633368019424,98,100,-0.0332769684356573,-0.0803633368019424,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Apr",-0.00176971326164874,0.0090277777777778,56,68,0,0,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","May",-0.0176031911203607,0.0302636142906694,81,94,-0.0176031911203607,0.0302636142906694,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Jun",-0.115389784946237,-0.024260752688172,100,86,-0.115389784946237,-0.024260752688172,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Jul",-0.117802636142907,-0.0527662157474852,100,98,-0.117802636142907,-0.0527662157474852,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Aug",-0.127753208463406,-0.0610908775580992,100,100,-0.127753208463406,-0.0610908775580992,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Sep",-0.140770609318996,-0.128293010752688,100,100,-0.140770609318996,-0.128293010752688,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Oct",-0.184508324661811,-0.223139958376691,100,100,-0.184508324661811,-0.223139958376691,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Nov",-0.178517025089606,-0.194041218637993,100,100,-0.178517025089606,-0.194041218637993,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-CM3","Dec",-0.107711693548387,-0.117108914325356,100,100,-0.107711693548387,-0.117108914325356,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Jan",-0.0413414845646896,-0.0553243149497052,96,100,-0.0413414845646896,-0.0553243149497052,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Feb",-0.0479603588313735,0.0138584070796461,99,74,-0.0479603588313735,0,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Mar",0.0119016649323621,0.115743149497052,71,100,0,0.115743149497052,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Apr",0.0647849462365591,0.166913082437276,100,100,0.0647849462365591,0.166913082437276,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","May",0.0472814776274714,0.153897849462366,99,100,0.0472814776274714,0.153897849462366,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Jun",0.0743503584229391,0.249148745519713,100,100,0.0743503584229391,0.249148745519713,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Jul",0.100589663544918,0.339902011793271,100,100,0.100589663544918,0.339902011793271,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Aug",0.147003988900451,0.333051508844953,100,100,0.147003988900451,0.333051508844953,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Sep",0.0716173835125448,0.214628136200717,100,100,0.0716173835125448,0.214628136200717,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Oct",0.0259061741241762,0.0774366978841484,92,100,0.0259061741241762,0.0774366978841484,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Nov",-0.00174731182795698,-0.0154793906810036,51,74,0,0,NA
"Alkalinity Alafia R at Lithia","Alafia","GFDL-ESM2G","Dec",-0.0125168010752688,-0.0340357266736039,72,97,0,-0.0340357266736039,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Jan",0.0115981616371835,0.0708029830038155,74,100,0,0.0708029830038155,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Feb",0.00432375641491897,0.0920278128950695,58,100,0,0.0920278128950695,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Mar",-0.0155870620881027,0.0984001040582727,85,100,-0.0155870620881027,0.0984001040582727,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Apr",-0.0354166666666667,0.0294354838709677,96,92,-0.0354166666666667,0.0294354838709677,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","May",0.0257977800901839,0.10312608394034,89,100,0.0257977800901839,0.10312608394034,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Jun",-0.00566756272401436,0.0912410394265233,64,100,0,0.0912410394265233,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Jul",-0.0400841137703781,0.137833853624696,96,100,-0.0400841137703781,0.137833853624696,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Aug",0.0587062088102671,0.323838015955602,100,100,0.0587062088102671,0.323838015955602,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Sep",0.0843189964157706,0.327262544802867,100,100,0.0843189964157706,0.327262544802867,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Oct",0.029374783211932,0.232331772459244,97,100,0.029374783211932,0.232331772459244,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Nov",0.0011200716845878,0.192204301075269,52,100,0,0.192204301075269,NA
"Alkalinity Alafia R at Lithia","Alafia","MIROC-ESM","Dec",-0.00472110215053767,0.137443635102324,62,100,0,0.137443635102324,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Jan",-0.038111342351717,-0.0470213319458897,93,99,-0.038111342351717,-0.0470213319458897,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Feb",0.000419242736493325,-0.048306784660767,52,100,0,-0.048306784660767,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Mar",0.0190990287894554,0.0191640652098508,86,80,0.0190990287894554,0,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Apr",0.0570116487455197,0.115501792114695,100,100,0.0570116487455197,0.115501792114695,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","May",0.0405176899063476,0.0602670828997572,96,100,0.0405176899063476,0.0602670828997572,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Jun",0.0446236559139785,0.15344982078853,100,100,0.0446236559139785,0.15344982078853,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Jul",0.050511619840444,0.173235345126604,100,100,0.050511619840444,0.173235345126604,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Aug",-0.00602670828997573,0.129270724939299,65,100,0,0.129270724939299,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Sep",-0.00828853046594982,0.126433691756272,58,100,0,0.126433691756272,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Oct",-0.0271852237252862,0.0617629205688519,97,99,-0.0271852237252862,0.0617629205688519,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Nov",-0.0527105734767025,0.0318100358422939,100,91,-0.0527105734767025,0.0318100358422939,NA
"Alkalinity Alafia R at Lithia","Alafia","MPI-ESM-LR","Dec",-0.0777889784946237,-0.0740548040235865,100,100,-0.0777889784946237,-0.0740548040235865,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Jan",-0.151729968782518,-0.112144467568505,100,100,-0.151729968782518,-0.112144467568505,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Feb",-0.160686143775003,-0.11194016013485,100,100,-0.160686143775003,-0.11194016013485,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Mar",-0.174102497398543,-0.191922476586889,100,100,-0.174102497398543,-0.191922476586889,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Apr",-0.186424731182796,-0.168301971326165,100,100,-0.186424731182796,-0.168301971326165,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","May",-0.14360041623309,-0.141974505723205,100,100,-0.14360041623309,-0.141974505723205,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Jun",-0.171505376344086,-0.116084229390681,100,100,-0.171505376344086,-0.116084229390681,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Jul",-0.176205341657995,-0.139806625043358,100,100,-0.176205341657995,-0.139806625043358,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Aug",-0.184768470343392,-0.158103537981269,100,100,-0.184768470343392,-0.158103537981269,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Sep",-0.101456093189964,-0.111290322580645,100,100,-0.101456093189964,-0.111290322580645,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Oct",-0.0623699271592092,-0.0767212972597988,100,100,-0.0623699271592092,-0.0767212972597988,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Nov",-0.0611111111111111,-0.0631720430107527,100,100,-0.0611111111111111,-0.0631720430107527,NA
"Alkalinity Alafia R at Lithia","Alafia","MRI-CGCM3","Dec",-0.113592069892473,-0.109911550468262,100,100,-0.113592069892473,-0.109911550468262,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Jan",-0.0326266042317031,-0.0122702046479362,91,71,-0.0326266042317031,0,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Feb",0.0306501798197761,0.0778196375895491,95,100,0.0306501798197761,0.0778196375895491,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Mar",-0.0135058966354492,0.0686567811307666,77,100,0,0.0686567811307666,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Apr",-0.0458109318996416,0.0281362007168459,99,87,-0.0458109318996416,0.0281362007168459,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","May",-0.0132240721470691,0.0220907041276449,75,82,0,0.0220907041276449,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Jun",0.0330421146953405,0.131541218637993,96,100,0.0330421146953405,0.131541218637993,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Jul",0.0511403052375997,0.261294658342005,99,100,0.0511403052375997,0.261294658342005,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Aug",0.0830081512313562,0.322147069025321,100,100,0.0830081512313562,0.322147069025321,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Sep",0.0475582437275986,0.274551971326165,99,100,0.0475582437275986,0.274551971326165,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Oct",0.0208983697537287,0.162916233090531,80,100,0.0208983697537287,0.162916233090531,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Nov",-0.00698924731182796,0.110125448028674,64,100,0,0.110125448028674,NA
"Alkalinity Alafia R at Lithia","Alafia","NorESM1-M","Dec",-0.0701780913978494,-0.0139828303850156,100,75,-0.0701780913978494,0,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Jan",0.0176248699271592,0.0488423517169615,75,99,0,0.0488423517169615,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Feb",0.0192952681133067,0.115503581963759,78,100,0,0.115503581963759,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Mar",0.000303503295178642,0.138419181408255,50,100,0,0.138419181408255,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Apr",0.085752688172043,0.243974014336918,100,100,0.085752688172043,0.243974014336918,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","May",0.127081165452653,0.209699098161637,100,100,0.127081165452653,0.209699098161637,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Jun",0.147804659498208,0.312253584229391,100,100,0.147804659498208,0.312253584229391,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Jul",0.190686784599376,0.404895074575095,100,100,0.190686784599376,0.404895074575095,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Aug",0.118344606312869,0.283775580992022,100,100,0.118344606312869,0.283775580992022,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Sep",0.0631496415770609,0.126904121863799,100,100,0.0631496415770609,0.126904121863799,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Oct",0.0493192854665279,0.154288067984738,99,100,0.0493192854665279,0.154288067984738,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Nov",0.0769937275985663,0.162007168458781,100,100,0.0769937275985663,0.162007168458781,NA
"Alkalinity Alafia R at Lithia","Alafia","BCC-CSM","Dec",0.0445564516129032,0.0631286853971558,96,100,0.0445564516129032,0.0631286853971558,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
