"wq_name","site","model","month","Fut1diff_median","Fut2diff_median","Fut1like","Fut2like","Fut1med_use","Fut2med_use","X0"
"Fluoride Alafia R at Lithia","Alafia","GFDL-ESM2G","Nov",-0.0110000110952824,-0.020873547956745,66,79,NA,NA,NA
"Fluoride Alafia R at Lithia","Alafia","GFDL-ESM2G","Dec",-0.0124743932972899,-0.0124871193660224,75,75,NA,NA,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Jan",0.00571020094812003,0.022084328865195,58,83,NA,0.022084328865195,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Feb",-0.007977010184265,0.039584907352915,59,94,NA,0.039584907352915,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Mar",-0.00895607575047253,0.03562567517979,75,88,NA,0.03562567517979,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Apr",-0.0200288254497676,-0.000587376583877308,86,51,-0.0200288254497676,NA,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","May",0.0118876931889649,0.0423114273027849,64,74,NA,NA,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Jun",-0.0068468691088851,0.0390010846718851,66,82,NA,0.0390010846718851,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Jul",-0.0205483839717127,0.07551610255329,81,100,-0.0205483839717127,0.07551610255329,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Aug",0.0332494294815724,0.160799008264342,95,100,0.0332494294815724,0.160799008264342,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Sep",0.0392194331023149,0.179429812982943,97,100,0.0392194331023149,0.179429812982943,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Oct",0.00891770926018987,0.10819163303524,68,100,NA,0.10819163303524,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Nov",0.00368315797644991,0.0813899129463724,55,100,NA,0.0813899129463724,NA
"Fluoride Alafia R at Lithia","Alafia","MIROC-ESM","Dec",-0.00696346906088241,0.0503580816666176,61,99,NA,0.0503580816666176,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Jan",-0.0425256734483425,-0.0409756319221252,96,99,-0.0425256734483425,-0.0409756319221252,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Feb",0.00245445632800478,-0.029647884001705,53,92,NA,-0.029647884001705,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Mar",0.0199040616907199,0.0177902865819449,86,79,0.0199040616907199,NA,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Apr",0.0254360920315,0.04222707787475,90,95,0.0254360920315,0.04222707787475,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","May",0.0131640911107925,0.0169629151536426,72,69,NA,NA,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Jun",0.0152822805394726,0.0660305320171299,78,96,NA,0.0660305320171299,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Jul",0.00569790628102251,0.0606122427384399,59,100,NA,0.0606122427384399,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Aug",-0.0105599848216374,0.0788449883343575,75,100,NA,0.0788449883343575,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Sep",0.00543301889012737,0.0957315191604124,62,100,NA,0.0957315191604124,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Oct",-0.0276348720600424,0.0243556311985526,90,89,-0.0276348720600424,0.0243556311985526,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Nov",-0.0275002651411851,0.00417093402209245,90,57,-0.0275002651411851,NA,NA
"Fluoride Alafia R at Lithia","Alafia","MPI-ESM-LR","Dec",-0.0444356212839525,-0.0551143674341825,98,100,-0.0444356212839525,-0.0551143674341825,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Jan",-0.084819046079605,-0.0726922810637276,100,100,-0.084819046079605,-0.0726922810637276,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Feb",-0.0893950341016625,-0.0790984042127449,100,100,-0.0893950341016625,-0.0790984042127449,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Mar",-0.11830170317477,-0.120075779100272,100,100,-0.11830170317477,-0.120075779100272,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Apr",-0.083722518589495,-0.0791457307068675,100,100,-0.083722518589495,-0.0791457307068675,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","May",-0.0649587441543551,-0.06137563815367,100,100,-0.0649587441543551,-0.06137563815367,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Jun",-0.0854633901048349,-0.0509296300630401,100,96,-0.0854633901048349,-0.0509296300630401,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Jul",-0.139174085077888,-0.104222015584275,100,100,-0.139174085077888,-0.104222015584275,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Aug",-0.177165913979697,-0.138544912657472,100,100,-0.177165913979697,-0.138544912657472,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Sep",-0.0700839151044775,-0.102648176255132,100,100,-0.0700839151044775,-0.102648176255132,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Oct",-0.0365589394440776,-0.0468887380377876,97,99,-0.0365589394440776,-0.0468887380377876,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Nov",-0.0295091803390024,-0.0338727736066999,91,93,-0.0295091803390024,-0.0338727736066999,NA
"Fluoride Alafia R at Lithia","Alafia","MRI-CGCM3","Dec",-0.0562188201898649,-0.0639658159257201,100,100,-0.0562188201898649,-0.0639658159257201,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Jan",-0.00708056384354505,-0.00761632468757512,68,64,NA,NA,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Feb",0.0201944111626073,0.0427850766368051,82,96,0.0201944111626073,0.0427850766368051,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Mar",-0.00695055185079752,0.0200588754127374,62,87,NA,0.0200588754127374,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Apr",-0.0254726523861526,0.00300665061053751,91,56,-0.0254726523861526,NA,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","May",-0.00493791547666245,0.00578220364821747,63,58,NA,NA,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Jun",0.0160873452028125,0.0591924618489799,73,82,NA,0.0591924618489799,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Jul",0.0302524561012,0.126477949826415,93,100,0.0302524561012,0.126477949826415,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Aug",0.0412495239537101,0.144983284259593,98,100,0.0412495239537101,0.144983284259593,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Sep",0.0317453648827301,0.149680993475267,99,100,0.0317453648827301,0.149680993475267,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Oct",0.012274807334145,0.07371490036135,75,100,NA,0.07371490036135,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Nov",-0.0124912802337001,0.0385390073424475,75,88,NA,0.0385390073424475,NA
"Fluoride Alafia R at Lithia","Alafia","NorESM1-M","Dec",-0.0452407301480174,-0.0277154561066375,97,87,-0.0452407301480174,-0.0277154561066375,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Jan",0.00629068187950499,0.00985714747986743,60,72,NA,NA,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Feb",-0.00147983530790496,0.0505117925446774,52,98,NA,0.0505117925446774,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Mar",0.00176630731368999,0.0655476374403552,53,100,NA,0.0655476374403552,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Apr",0.035319007093355,0.10791733773936,93,96,0.035319007093355,0.10791733773936,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","May",0.0488245704995749,0.0838037296053276,84,73,0.0488245704995749,NA,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Jun",0.0590978702058526,0.13471860011062,97,97,0.0590978702058526,0.13471860011062,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Jul",0.0944262039267275,0.198627235090423,100,100,0.0944262039267275,0.198627235090423,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Aug",0.048092752253205,0.142875022623922,99,100,0.048092752253205,0.142875022623922,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Sep",0.0484574128761449,0.0747090675021824,100,100,0.0484574128761449,0.0747090675021824,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Oct",0.0325088267748475,0.0839913356586625,90,100,0.0325088267748475,0.0839913356586625,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Nov",0.03575438489351,0.0707644016306525,98,100,0.03575438489351,0.0707644016306525,NA
"Fluoride Alafia R at Lithia","Alafia","BCC-CSM","Dec",0.0164543391280101,0.013217609040855,78,73,NA,NA,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jan",-4.90551936525403,-9.70196197268297,100,100,-4.90551936525403,-9.70196197268297,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Feb",-4.33487738580747,-11.5751488331988,100,100,-4.33487738580747,-11.5751488331988,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Mar",-12.6397218361182,-16.705187206129,100,100,-12.6397218361182,-16.705187206129,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Apr",-6.419077795761,-11.439685457379,100,100,-6.419077795761,-11.439685457379,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","May",-1.32101104769023,-5.44919810110648,100,100,-1.32101104769023,-5.44919810110648,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jun",-5.86648659047458,-10.7198701189038,100,100,-5.86648659047458,-10.7198701189038,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Jul",-22.7403916661314,-33.3590919483678,100,100,-22.7403916661314,-33.3590919483678,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Aug",-30.6512518168013,-40.4093288881033,100,100,-30.6512518168013,-40.4093288881033,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Sep",-39.5310338146334,-48.2339853291818,100,100,-39.5310338146334,-48.2339853291818,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Oct",-20.1753534181772,-19.4147550423048,100,100,-20.1753534181772,-19.4147550423048,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Nov",-11.2977644213829,-14.200117220304,100,100,-11.2977644213829,-14.200117220304,NA
"Color Hillsborough R at Morris Br","Hillsborough","BNU-ESM","Dec",-5.2333706273765,-8.1347717854269,100,100,-5.2333706273765,-8.1347717854269,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jan",5.40258556414392,13.4515528216436,100,100,5.40258556414392,13.4515528216436,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Feb",14.7513408869023,14.7187988887046,100,100,14.7513408869023,14.7187988887046,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Mar",7.8566973278057,10.8954210813603,100,100,7.8566973278057,10.8954210813603,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Apr",4.1425561743426,-0.610009894019747,100,79,4.1425561743426,NA,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","May",5.19163629959625,-2.00416581146668,100,100,5.19163629959625,-2.00416581146668,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jun",14.4744189676983,1.32062194379082,100,95,14.4744189676983,1.32062194379082,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Jul",28.1735476509547,12.4030447791283,100,100,28.1735476509547,12.4030447791283,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Aug",34.900421093034,15.2848440676441,100,100,34.900421093034,15.2848440676441,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Sep",63.9874416572471,48.0117141397633,100,100,63.9874416572471,48.0117141397633,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Oct",40.6203395152135,62.3217401288213,100,100,40.6203395152135,62.3217401288213,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Nov",21.1731676323498,27.2219477537131,100,100,21.1731676323498,27.2219477537131,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-CM3","Dec",8.12241122582495,12.3886848776825,100,100,8.12241122582495,12.3886848776825,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jan",-4.09715806883545,0.157002541047248,100,62,-4.09715806883545,NA,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Feb",-1.01170759723768,-6.085884644835,85,100,-1.01170759723768,-6.085884644835,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Mar",-10.7335476043034,-16.4476820130468,100,100,-10.7335476043034,-16.4476820130468,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Apr",-9.88029087845955,-14.3376343983391,100,100,-9.88029087845955,-14.3376343983391,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","May",-3.00699838541447,-4.79814516630917,100,100,-3.00699838541447,-4.79814516630917,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jun",-6.13948527796545,-10.4182730759504,100,100,-6.13948527796545,-10.4182730759504,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Jul",-18.8055277912811,-30.4603367422262,100,100,-18.8055277912811,-30.4603367422262,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Aug",-31.6792319710249,-42.8114412064471,100,100,-31.6792319710249,-42.8114412064471,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Sep",-24.7283325515071,-38.9045426644707,100,100,-24.7283325515071,-38.9045426644707,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Oct",-12.8133588124873,-20.8790264533399,100,100,-12.8133588124873,-20.8790264533399,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Nov",-4.53961562682235,0.742102739904798,100,77,-4.53961562682235,NA,NA
"Color Hillsborough R at Morris Br","Hillsborough","GFDL-ESM2G","Dec",-4.19391728842412,0.901466355761396,100,81,-4.19391728842412,0.901466355761396,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jan",-8.95268856336342,-16.0896855609569,100,100,-8.95268856336342,-16.0896855609569,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Feb",-3.35749980496267,-12.0219942522454,100,100,-3.35749980496267,-12.0219942522454,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Mar",4.71597774937715,-12.1624749641977,100,100,4.71597774937715,-12.1624749641977,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Apr",2.31806763528338,-7.1167131364456,100,100,2.31806763528338,-7.1167131364456,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","May",-3.66368559353807,-6.3759136221488,100,100,-3.66368559353807,-6.3759136221488,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jun",-2.67361427831212,-8.7601798663673,100,100,-2.67361427831212,-8.7601798663673,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Jul",2.90591061195295,-16.5897870965064,98,100,2.90591061195295,-16.5897870965064,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Aug",-13.3204275332856,-37.5657538511112,100,100,-13.3204275332856,-37.5657538511112,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Sep",-18.032091473653,-46.1983671745273,100,100,-18.032091473653,-46.1983671745273,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Oct",-4.35825730970245,-27.935250227115,99,100,-4.35825730970245,-27.935250227115,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Nov",-2.29410250017075,-15.6931973539323,98,100,-2.29410250017075,-15.6931973539323,NA
"Color Hillsborough R at Morris Br","Hillsborough","MIROC-ESM","Dec",-3.87497580185877,-14.9643947413517,100,100,-3.87497580185877,-14.9643947413517,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jan",3.2650246051201,7.79223927848655,100,100,3.2650246051201,7.79223927848655,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Feb",-0.965592996881023,4.96105491656837,85,100,-0.965592996881023,4.96105491656837,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Mar",-1.65540895806175,-5.13638101048685,95,100,-1.65540895806175,-5.13638101048685,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Apr",-2.38614713733835,-7.66193169423965,100,100,-2.38614713733835,-7.66193169423965,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","May",-1.75760445348812,-4.3134735086037,100,100,-1.75760445348812,-4.3134735086037,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jun",-4.94506870314313,-11.7678044476569,100,100,-4.94506870314313,-11.7678044476569,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Jul",-7.59973891980002,-21.1840000557282,100,100,-7.59973891980002,-21.1840000557282,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Aug",8.87245345754013,-17.0335820489566,100,100,8.87245345754013,-17.0335820489566,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Sep",-4.54768634376,-37.256000705946,97,100,-4.54768634376,-37.256000705946,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Oct",5.47427260268558,-10.417731726663,100,100,5.47427260268558,-10.417731726663,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Nov",7.5587385827843,-1.23489416092713,100,89,7.5587385827843,-1.23489416092713,NA
"Color Hillsborough R at Morris Br","Hillsborough","MPI-ESM-LR","Dec",7.17845658969622,9.30437014520657,100,100,7.17845658969622,9.30437014520657,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jan",17.8202292625007,16.4314578812041,100,100,17.8202292625007,16.4314578812041,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Feb",23.3424116268083,17.299504640596,100,100,23.3424116268083,17.299504640596,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Mar",32.6122968948841,33.309977860872,100,100,32.6122968948841,33.309977860872,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Apr",19.4606924293369,20.2239411751679,100,100,19.4606924293369,20.2239411751679,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","May",7.30066693312557,6.7109891649894,100,100,7.30066693312557,6.7109891649894,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jun",12.7072820601424,6.6914588233686,100,100,12.7072820601424,6.6914588233686,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Jul",36.8600218499716,20.8301212296066,100,100,36.8600218499716,20.8301212296066,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Aug",62.8348908283751,46.8565135302311,100,100,62.8348908283751,46.8565135302311,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Sep",30.3667875513298,39.5083128898568,100,100,30.3667875513298,39.5083128898568,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Oct",11.2557949990659,15.6407842278289,100,100,11.2557949990659,15.6407842278289,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Nov",7.83370736409335,6.14233267625628,100,100,7.83370736409335,6.14233267625628,NA
"Color Hillsborough R at Morris Br","Hillsborough","MRI-CGCM3","Dec",11.2925004189334,13.8005886066849,100,100,11.2925004189334,13.8005886066849,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jan",2.55647997126655,3.4469761754968,98,99,2.55647997126655,3.4469761754968,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Feb",-8.12078069636518,-9.60406366872705,100,100,-8.12078069636518,-9.60406366872705,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Mar",-2.46332792033215,-5.35264022012313,99,100,-2.46332792033215,-5.35264022012313,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Apr",0.652967850612928,-5.59543971611962,79,100,NA,-5.59543971611962,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","May",-1.87746812144125,-4.16870672273257,100,100,-1.87746812144125,-4.16870672273257,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jun",-8.6947280839192,-11.9228025606984,100,100,-8.6947280839192,-11.9228025606984,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Jul",-13.0450271165447,-30.1935219196762,100,100,-13.0450271165447,-30.1935219196762,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Aug",-19.566219757232,-38.0886283969969,100,100,-19.566219757232,-38.0886283969969,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Sep",-7.03425020346742,-38.594802760886,100,100,-7.03425020346742,-38.594802760886,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Oct",-4.01934110708805,-14.8776532988634,100,100,-4.01934110708805,-14.8776532988634,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Nov",0.298941933485722,-6.44923593785987,61,100,NA,-6.44923593785987,NA
"Color Hillsborough R at Morris Br","Hillsborough","NorESM1-M","Dec",6.41332248274713,4.36348720722307,100,100,6.41332248274713,4.36348720722307,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jan",-0.614346806614151,-7.31963987155322,80,100,-0.614346806614151,-7.31963987155322,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Feb",-2.00157711818713,-11.0853016862684,99,100,-2.00157711818713,-11.0853016862684,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Mar",-4.37333727546295,-17.3540272601706,100,100,-4.37333727546295,-17.3540272601706,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Apr",-7.57410100229383,-14.7095598651679,100,100,-7.57410100229383,-14.7095598651679,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","May",-6.31754020142944,-7.51012189088561,100,100,-6.31754020142944,-7.51012189088561,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jun",-10.1806144260809,-12.8369503270485,100,100,-10.1806144260809,-12.8369503270485,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Jul",-27.1556797875378,-37.7243313728629,100,100,-27.1556797875378,-37.7243313728629,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Aug",-22.3335413514017,-35.8293927487805,100,100,-22.3335413514017,-35.8293927487805,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Sep",-17.4885055855975,-31.119342183022,100,100,-17.4885055855975,-31.119342183022,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Oct",-10.2241113007977,-28.2068042304604,100,100,-10.2241113007977,-28.2068042304604,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Nov",-11.3465423060559,-19.4522938839671,100,100,-11.3465423060559,-19.4522938839671,NA
"Color Hillsborough R at Morris Br","Hillsborough","BCC-CSM","Dec",-2.54314779231002,-9.68222580557383,100,100,-2.54314779231002,-9.68222580557383,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Jan",-4.34719003003933,-8.22672981391253,100,100,-4.34719003003933,-8.22672981391253,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Feb",-4.47254774716075,-8.66228436196717,100,100,-4.47254774716075,-8.66228436196717,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Mar",-6.81008308795879,-8.85541093737885,100,100,-6.81008308795879,-8.85541093737885,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Apr",-3.03840485959758,-6.74422457276962,99,100,-3.03840485959758,-6.74422457276962,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","May",-1.44928754795988,-7.75382631823995,85,100,-1.44928754795988,-7.75382631823995,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Jun",-3.33310173237052,-11.0247485713011,99,100,-3.33310173237052,-11.0247485713011,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Jul",-10.844565468474,-19.1794960183185,100,100,-10.844565468474,-19.1794960183185,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Aug",-14.4692308614476,-22.2374273537923,100,100,-14.4692308614476,-22.2374273537923,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Sep",-15.5699330214336,-20.8857024903516,100,100,-15.5699330214336,-20.8857024903516,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Oct",-9.9277682020055,-10.4720534296432,100,100,-9.9277682020055,-10.4720534296432,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Nov",-7.94543127961148,-9.84103969557363,100,100,-7.94543127961148,-9.84103969557363,NA
"Color Alafia R at Lithia","Alafia","BNU-ESM","Dec",-5.26479333376625,-7.18214234232682,100,100,-5.26479333376625,-7.18214234232682,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Jan",6.1141361818586,7.4677910098667,100,100,6.1141361818586,7.4677910098667,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Feb",8.4241928011309,7.19707839786598,100,100,8.4241928011309,7.19707839786598,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Mar",1.82708623669017,5.05271340763163,91,100,1.82708623669017,5.05271340763163,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Apr",-0.155188339905976,-0.682327597899302,54,69,NA,NA,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","May",1.69267200667493,-2.3289346228111,93,100,1.69267200667493,-2.3289346228111,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Jun",7.19536175405777,1.42095247774672,100,84,7.19536175405777,1.42095247774672,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Jul",9.84236205894092,4.93588256802833,100,99,9.84236205894092,4.93588256802833,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Aug",12.14633754473,5.8396383321359,100,100,12.14633754473,5.8396383321359,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Sep",21.0618786309285,20.4293830408074,100,100,21.0618786309285,20.4293830408074,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Oct",14.7810541462211,21.4402913280615,100,100,14.7810541462211,21.4402913280615,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Nov",9.3427695308711,10.3267336310525,100,100,9.3427695308711,10.3267336310525,NA
"Color Alafia R at Lithia","Alafia","GFDL-CM3","Dec",5.70249797947882,6.54624141470507,100,100,5.70249797947882,6.54624141470507,NA
"Color Alafia R at Lithia","Alafia","GFDL-ESM2G","Jan",2.22122013545928,2.8840063655291,98,99,2.22122013545928,2.8840063655291,NA
