"title","Q_cfs_log_round","wq_orig"
"Nitrogen Hillsborough R at Morris Br",0.215999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.216999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.218,NA
"Nitrogen Hillsborough R at Morris Br",0.218999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.219999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.221,NA
"Nitrogen Hillsborough R at Morris Br",0.222,NA
"Nitrogen Hillsborough R at Morris Br",0.222999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.224,NA
"Nitrogen Hillsborough R at Morris Br",0.225,NA
"Nitrogen Hillsborough R at Morris Br",0.225999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.227,NA
"Nitrogen Hillsborough R at Morris Br",0.228,NA
"Nitrogen Hillsborough R at Morris Br",0.228999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.229999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.231,NA
"Nitrogen Hillsborough R at Morris Br",0.231999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.232999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.234,NA
"Nitrogen Hillsborough R at Morris Br",0.234999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.235999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.237,NA
"Nitrogen Hillsborough R at Morris Br",0.238,NA
"Nitrogen Hillsborough R at Morris Br",0.238999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.24,NA
"Nitrogen Hillsborough R at Morris Br",0.241,NA
"Nitrogen Hillsborough R at Morris Br",0.241999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.242999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.244,NA
"Nitrogen Hillsborough R at Morris Br",0.244999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.245999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.247,NA
"Nitrogen Hillsborough R at Morris Br",0.247999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.248999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.25,NA
"Nitrogen Hillsborough R at Morris Br",0.250999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.251999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.253,NA
"Nitrogen Hillsborough R at Morris Br",0.254,NA
"Nitrogen Hillsborough R at Morris Br",0.254999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.256,NA
"Nitrogen Hillsborough R at Morris Br",0.257,NA
"Nitrogen Hillsborough R at Morris Br",0.257999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.258999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.26,NA
"Nitrogen Hillsborough R at Morris Br",0.260999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.261999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.263,NA
"Nitrogen Hillsborough R at Morris Br",0.263999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.264999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.266,NA
"Nitrogen Hillsborough R at Morris Br",0.266999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.267999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.269,NA
"Nitrogen Hillsborough R at Morris Br",0.27,NA
"Nitrogen Hillsborough R at Morris Br",0.270999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.272,NA
"Nitrogen Hillsborough R at Morris Br",0.273,NA
"Nitrogen Hillsborough R at Morris Br",0.273999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.274999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.276,NA
"Nitrogen Hillsborough R at Morris Br",0.276999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.277999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.279,NA
"Nitrogen Hillsborough R at Morris Br",0.279999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.280999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.282,NA
"Nitrogen Hillsborough R at Morris Br",0.282999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.283999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.285,NA
"Nitrogen Hillsborough R at Morris Br",0.286,NA
"Nitrogen Hillsborough R at Morris Br",0.286999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.288,NA
"Nitrogen Hillsborough R at Morris Br",0.289,NA
"Nitrogen Hillsborough R at Morris Br",0.289999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.290999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.292,NA
"Nitrogen Hillsborough R at Morris Br",0.292999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.293999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.295,NA
"Nitrogen Hillsborough R at Morris Br",0.295999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.296999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.298,NA
"Nitrogen Hillsborough R at Morris Br",0.298999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.299999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.301,NA
"Nitrogen Hillsborough R at Morris Br",0.302,NA
"Nitrogen Hillsborough R at Morris Br",0.302999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.304,NA
"Nitrogen Hillsborough R at Morris Br",0.305,NA
"Nitrogen Hillsborough R at Morris Br",0.305999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.306999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.308,NA
"Nitrogen Hillsborough R at Morris Br",0.308999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.309999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.311,NA
"Nitrogen Hillsborough R at Morris Br",0.311999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.312999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.314,NA
"Nitrogen Hillsborough R at Morris Br",0.315,NA
"Nitrogen Hillsborough R at Morris Br",0.315999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.317,NA
"Nitrogen Hillsborough R at Morris Br",0.318,NA
"Nitrogen Hillsborough R at Morris Br",0.318999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.32,NA
"Nitrogen Hillsborough R at Morris Br",0.321,NA
"Nitrogen Hillsborough R at Morris Br",0.321999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.322999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.324,NA
"Nitrogen Hillsborough R at Morris Br",0.324999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.325999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.327,NA
"Nitrogen Hillsborough R at Morris Br",0.327999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.328999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.33,NA
"Nitrogen Hillsborough R at Morris Br",0.331,NA
"Nitrogen Hillsborough R at Morris Br",0.331999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.333,NA
"Nitrogen Hillsborough R at Morris Br",0.334,NA
"Nitrogen Hillsborough R at Morris Br",0.334999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.336,NA
"Nitrogen Hillsborough R at Morris Br",0.337,NA
"Nitrogen Hillsborough R at Morris Br",0.337999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.338999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.34,NA
"Nitrogen Hillsborough R at Morris Br",0.340999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.341999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.343,NA
"Nitrogen Hillsborough R at Morris Br",0.343999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.344999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.346,NA
"Nitrogen Hillsborough R at Morris Br",0.347,NA
"Nitrogen Hillsborough R at Morris Br",0.347999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.349,NA
"Nitrogen Hillsborough R at Morris Br",0.35,NA
"Nitrogen Hillsborough R at Morris Br",0.350999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.352,NA
"Nitrogen Hillsborough R at Morris Br",0.353,NA
"Nitrogen Hillsborough R at Morris Br",0.353999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.354999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.356,NA
"Nitrogen Hillsborough R at Morris Br",0.356999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.357999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.359,NA
"Nitrogen Hillsborough R at Morris Br",0.359999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.360999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.362,NA
"Nitrogen Hillsborough R at Morris Br",0.363,NA
"Nitrogen Hillsborough R at Morris Br",0.363999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.365,NA
"Nitrogen Hillsborough R at Morris Br",0.366,NA
"Nitrogen Hillsborough R at Morris Br",0.366999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.367999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.369,NA
"Nitrogen Hillsborough R at Morris Br",0.369999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.370999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.372,NA
"Nitrogen Hillsborough R at Morris Br",0.372999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.373999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.375,NA
"Nitrogen Hillsborough R at Morris Br",0.375999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.376999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.378,NA
"Nitrogen Hillsborough R at Morris Br",0.379,NA
"Nitrogen Hillsborough R at Morris Br",0.379999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.381,NA
"Nitrogen Hillsborough R at Morris Br",0.382,NA
"Nitrogen Hillsborough R at Morris Br",0.382999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.383999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.385,NA
"Nitrogen Hillsborough R at Morris Br",0.385999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.386999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.388,NA
"Nitrogen Hillsborough R at Morris Br",0.388999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.389999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.391,NA
"Nitrogen Hillsborough R at Morris Br",0.391999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.392999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.394,NA
"Nitrogen Hillsborough R at Morris Br",0.395,NA
"Nitrogen Hillsborough R at Morris Br",0.395999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.397,NA
"Nitrogen Hillsborough R at Morris Br",0.398,NA
"Nitrogen Hillsborough R at Morris Br",0.398999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.399999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.401,NA
"Nitrogen Hillsborough R at Morris Br",0.401999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.402999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.404,NA
"Nitrogen Hillsborough R at Morris Br",0.404999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.405999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.407,NA
"Nitrogen Hillsborough R at Morris Br",0.407999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.408999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.41,NA
"Nitrogen Hillsborough R at Morris Br",0.411,NA
"Nitrogen Hillsborough R at Morris Br",0.411999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.413,NA
"Nitrogen Hillsborough R at Morris Br",0.414,NA
"Nitrogen Hillsborough R at Morris Br",0.414999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.415999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.417,NA
"Nitrogen Hillsborough R at Morris Br",0.417999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.418999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.42,NA
"Nitrogen Hillsborough R at Morris Br",0.420999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.421999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.423,NA
"Nitrogen Hillsborough R at Morris Br",0.423999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.424999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.426,NA
"Nitrogen Hillsborough R at Morris Br",0.427,NA
"Nitrogen Hillsborough R at Morris Br",0.427999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.429,NA
"Nitrogen Hillsborough R at Morris Br",0.43,NA
"Nitrogen Hillsborough R at Morris Br",0.430999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.431999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.433,NA
"Nitrogen Hillsborough R at Morris Br",0.433999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.434999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.436,NA
"Nitrogen Hillsborough R at Morris Br",0.436999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.437999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.439,NA
"Nitrogen Hillsborough R at Morris Br",0.44,NA
"Nitrogen Hillsborough R at Morris Br",0.440999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.442,NA
"Nitrogen Hillsborough R at Morris Br",0.443,NA
"Nitrogen Hillsborough R at Morris Br",0.443999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.445,NA
"Nitrogen Hillsborough R at Morris Br",0.446,NA
"Nitrogen Hillsborough R at Morris Br",0.446999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.447999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.449,NA
"Nitrogen Hillsborough R at Morris Br",0.449999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.450999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.452,NA
"Nitrogen Hillsborough R at Morris Br",0.452999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.453999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.455,NA
"Nitrogen Hillsborough R at Morris Br",0.456,NA
"Nitrogen Hillsborough R at Morris Br",0.456999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.458,NA
"Nitrogen Hillsborough R at Morris Br",0.459,NA
"Nitrogen Hillsborough R at Morris Br",0.459999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.461,NA
"Nitrogen Hillsborough R at Morris Br",0.462,NA
"Nitrogen Hillsborough R at Morris Br",0.462999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.463999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.465,NA
"Nitrogen Hillsborough R at Morris Br",0.465999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.466999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.468,NA
"Nitrogen Hillsborough R at Morris Br",0.468999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.469999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.471,NA
"Nitrogen Hillsborough R at Morris Br",0.472,NA
"Nitrogen Hillsborough R at Morris Br",0.472999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.474,NA
"Nitrogen Hillsborough R at Morris Br",0.475,NA
"Nitrogen Hillsborough R at Morris Br",0.475999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.477,NA
"Nitrogen Hillsborough R at Morris Br",0.478,NA
"Nitrogen Hillsborough R at Morris Br",0.478999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.479999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.481,NA
"Nitrogen Hillsborough R at Morris Br",0.481999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.482999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.484,NA
"Nitrogen Hillsborough R at Morris Br",0.484999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.485999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.487,NA
"Nitrogen Hillsborough R at Morris Br",0.488,NA
"Nitrogen Hillsborough R at Morris Br",0.488999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.49,NA
"Nitrogen Hillsborough R at Morris Br",0.491,NA
"Nitrogen Hillsborough R at Morris Br",0.491999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.493,NA
"Nitrogen Hillsborough R at Morris Br",0.494,NA
"Nitrogen Hillsborough R at Morris Br",0.494999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.495999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.497,NA
"Nitrogen Hillsborough R at Morris Br",0.497999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.498999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.5,NA
"Nitrogen Hillsborough R at Morris Br",0.500999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.501999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.503,NA
"Nitrogen Hillsborough R at Morris Br",0.504,NA
"Nitrogen Hillsborough R at Morris Br",0.504999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.506,NA
"Nitrogen Hillsborough R at Morris Br",0.507,NA
"Nitrogen Hillsborough R at Morris Br",0.507999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.508999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.51,NA
"Nitrogen Hillsborough R at Morris Br",0.510999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.511999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.513,NA
"Nitrogen Hillsborough R at Morris Br",0.513999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.514999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.516,NA
"Nitrogen Hillsborough R at Morris Br",0.516999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.517999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.519,NA
"Nitrogen Hillsborough R at Morris Br",0.52,NA
"Nitrogen Hillsborough R at Morris Br",0.520999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.522,NA
"Nitrogen Hillsborough R at Morris Br",0.523,NA
"Nitrogen Hillsborough R at Morris Br",0.523999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.524999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.526,NA
"Nitrogen Hillsborough R at Morris Br",0.526999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.527999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.529,NA
"Nitrogen Hillsborough R at Morris Br",0.529999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.530999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.532,NA
"Nitrogen Hillsborough R at Morris Br",0.532999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.533999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.535,NA
"Nitrogen Hillsborough R at Morris Br",0.536,NA
"Nitrogen Hillsborough R at Morris Br",0.536999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.538,NA
"Nitrogen Hillsborough R at Morris Br",0.539,NA
"Nitrogen Hillsborough R at Morris Br",0.539999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.540999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.542,NA
"Nitrogen Hillsborough R at Morris Br",0.542999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.543999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.545,NA
"Nitrogen Hillsborough R at Morris Br",0.545999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.546999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.548,NA
"Nitrogen Hillsborough R at Morris Br",0.548999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.549999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.551,NA
"Nitrogen Hillsborough R at Morris Br",0.552,NA
"Nitrogen Hillsborough R at Morris Br",0.552999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.554,NA
"Nitrogen Hillsborough R at Morris Br",0.555,NA
"Nitrogen Hillsborough R at Morris Br",0.555999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.556999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.558,NA
"Nitrogen Hillsborough R at Morris Br",0.558999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.559999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.561,NA
"Nitrogen Hillsborough R at Morris Br",0.561999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.562999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.564,NA
"Nitrogen Hillsborough R at Morris Br",0.565,NA
"Nitrogen Hillsborough R at Morris Br",0.565999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.567,NA
"Nitrogen Hillsborough R at Morris Br",0.568,NA
"Nitrogen Hillsborough R at Morris Br",0.568999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.57,NA
"Nitrogen Hillsborough R at Morris Br",0.571,NA
"Nitrogen Hillsborough R at Morris Br",0.571999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.572999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.574,NA
"Nitrogen Hillsborough R at Morris Br",0.574999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.575999999999999,NA
"Nitrogen Hillsborough R at Morris Br",0.577,NA
