"sim_low","sim_high","sim_mean","sim_median","sim_val","Q_cfs_log_round","in_or_out","method","max_flow_sampled","min_flow_sampled"
64.3513202610049,345.44917685702,184.957860746564,178.527501854752,330.134937448591,8.3,"OOR","GAM",7.9,1.7
84.0160109338394,378.162000277523,201.243050799668,190.28489100574,242.543362026824,8.4,"OOR","GAM",7.9,1.7
84.819241841467,386.122792125013,199.831006275262,184.562698964807,67.2824226281897,8.5,"OOR","GAM",7.9,1.7
86.6869556535754,379.375937806879,212.644572814703,204.350435084221,150.643341718043,8.6,"OOR","GAM",7.9,1.7
88.2865657055634,379.979180015029,221.84515618365,217.485891280296,277.8564539408,8.7,"OOR","GAM",7.9,1.7
101.162233874115,433.325698069489,230.355515129895,217.686751841086,174.263217345581,8.8,"OOR","GAM",7.9,1.7
93.7052394861476,477.74297534096,241.730051092034,232.147088135789,149.570796135064,8.9,"OOR","GAM",7.9,1.7
88.7721648839204,430.090193118386,240.054628203006,228.256189031448,144.288519483098,9,"OOR","GAM",7.9,1.7
102.136425857961,462.716995398288,258.053911140123,253.619872429935,205.987293496674,9.1,"OOR","GAM",7.9,1.7
113.914349512514,505.468573013545,266.041405266944,256.827316183442,363.582643607568,9.2,"OOR","GAM",7.9,1.7
121.98605891365,538.574752272669,279.400268868261,270.005940705437,358.304410709731,9.3,"OOR","GAM",7.9,1.7
120.657960106364,562.017006969697,297.622503745268,286.050278872253,106.318409349503,9.4,"OOR","GAM",7.9,1.7
126.95511944915,555.706230227576,304.379352066287,296.520786178681,216.839830928746,9.5,"OOR","GAM",7.9,1.7
130.787579292394,583.135565802415,318.948321059375,303.486241241912,318.783572442219,9.6,"OOR","GAM",7.9,1.7
136.822822122994,611.538368448384,324.308995418754,306.418889336238,251.428799921176,9.7,"OOR","GAM",7.9,1.7
133.084837759481,668.450436444157,346.261261617547,329.073168104265,282.33303701619,9.8,"OOR","GAM",7.9,1.7
140.868664423582,616.430533023177,344.6870911093,333.251135049479,442.005770018828,9.9,"OOR","GAM",7.9,1.7
142.349349859592,682.10080148496,367.824750440824,354.99102443645,229.542373778458,10,"OOR","GAM",7.9,1.7
157.960525551098,675.420996534701,366.560880951457,344.442696938835,384.735822573164,10.1,"OOR","GAM",7.9,1.7
162.834596873634,696.356481791022,388.320965560006,381.005595060417,377.254153317779,10.2,"OOR","GAM",7.9,1.7
172.233338325996,748.603228308071,396.787273262936,371.288241953162,402.386185115158,10.3,"OOR","GAM",7.9,1.7
154.825342572691,738.200303072253,400.905450409226,375.179517319207,350.112507247505,10.4,"OOR","GAM",7.9,1.7
135.761469476878,826.986349143053,431.413254219426,405.032148012996,421.701814820194,10.5,"OOR","GAM",7.9,1.7
197.951843662682,909.866825926793,460.313645706366,443.230148148527,480.53846177662,10.6,"OOR","GAM",7.9,1.7
9.90491203691731e-10,2.90483222793612e-09,1.86977329484046e-09,1.8218768292998e-09,2.22620233805018e-09,-8.1,"OOR","GAM",7.7,3.8
1.31655257248339e-09,3.87911727887008e-09,2.31576595815749e-09,2.21261138352234e-09,1.56648712485932e-09,-8,"OOR","GAM",7.7,3.8
1.49492586203726e-09,4.70609613609218e-09,2.83347473282343e-09,2.68235092098416e-09,3.89432493448263e-09,-7.9,"OOR","GAM",7.7,3.8
1.71876448429522e-09,5.57756878488965e-09,3.28642415775968e-09,3.11724715279653e-09,2.95667268946666e-09,-7.8,"OOR","GAM",7.7,3.8
2.16146455102497e-09,6.64880774653716e-09,3.94878572002888e-09,3.84672479299257e-09,3.87035523472694e-09,-7.7,"OOR","GAM",7.7,3.8
2.73205859488898e-09,7.56622020110587e-09,4.85778841074453e-09,4.75949445826306e-09,3.08786269678118e-09,-7.6,"OOR","GAM",7.7,3.8
2.78160903542507e-09,9.52868419191636e-09,5.80185430042293e-09,5.52220505423565e-09,5.11986585762711e-09,-7.5,"OOR","GAM",7.7,3.8
3.33995651112375e-09,1.13808760589971e-08,6.73087301093066e-09,6.34472820692806e-09,7.7817280402749e-09,-7.4,"OOR","GAM",7.7,3.8
4.29406280329326e-09,1.27545520605095e-08,8.32666651780987e-09,8.18607066355055e-09,9.08398490771656e-09,-7.3,"OOR","GAM",7.7,3.8
4.99365992845564e-09,1.63294280251246e-08,9.95758918471143e-09,9.68898677997018e-09,1.30639780818599e-08,-7.2,"OOR","GAM",7.7,3.8
6.40680311003636e-09,1.91976354492754e-08,1.20753144669643e-08,1.17463836032076e-08,1.09224283312991e-08,-7.1,"OOR","GAM",7.7,3.8
7.51804354572674e-09,2.22785259344595e-08,1.41368507104226e-08,1.38097549037753e-08,2.51078579209777e-08,-7,"OOR","GAM",7.7,3.8
8.74517870402474e-09,2.73725751613409e-08,1.72268818032302e-08,1.66666199288073e-08,2.24780040955579e-08,-6.9,"OOR","GAM",7.7,3.8
1.10543417083447e-08,3.37089585448597e-08,2.04338129093425e-08,2.00854964529423e-08,1.83283398465384e-08,-6.8,"OOR","GAM",7.7,3.8
1.25966604005764e-08,3.973830693082e-08,2.52887562649804e-08,2.47537738650831e-08,2.62127404723773e-08,-6.7,"OOR","GAM",7.7,3.8
1.44966189981544e-08,4.94311348859444e-08,2.96234158366194e-08,2.91117927409068e-08,2.59415121904404e-08,-6.6,"OOR","GAM",7.7,3.8
1.82894071060366e-08,5.69431414746416e-08,3.67760953207318e-08,3.59814482640365e-08,4.44997780875645e-08,-6.5,"OOR","GAM",7.7,3.8
2.38621066143895e-08,7.35302963661768e-08,4.26015413529261e-08,4.0632975927452e-08,2.47228575952693e-08,-6.4,"OOR","GAM",7.7,3.8
2.80009704866509e-08,7.8643483446063e-08,4.99648320543398e-08,4.84404550689934e-08,4.63654503973663e-08,-6.3,"OOR","GAM",7.7,3.8
3.54515946464338e-08,1.01904960045936e-07,6.36435171637071e-08,6.167374641108e-08,7.19447217582466e-08,-6.2,"OOR","GAM",7.7,3.8
3.91384571623101e-08,1.23223909482695e-07,7.47483172175243e-08,7.18218392262766e-08,9.6728082123746e-08,-6.1,"OOR","GAM",7.7,3.8
5.0973199839728e-08,1.50770220015454e-07,8.82545535451788e-08,8.4380995970107e-08,6.39773801072865e-08,-6,"OOR","GAM",7.7,3.8
5.42864334322288e-08,1.72591708507362e-07,1.06566744673837e-07,1.02160429788972e-07,7.68096400234507e-08,-5.9,"OOR","GAM",7.7,3.8
7.19022785942719e-08,2.17072126325553e-07,1.29788428034043e-07,1.22737015170936e-07,1.17948001987352e-07,-5.8,"OOR","GAM",7.7,3.8
8.18092531467482e-08,2.42427017792545e-07,1.53294491615371e-07,1.49817109547056e-07,1.71914186133358e-07,-5.7,"OOR","GAM",7.7,3.8
9.77270443308308e-08,2.85327337605814e-07,1.85535920379617e-07,1.81970619707247e-07,3.73050073065511e-07,-5.6,"OOR","GAM",7.7,3.8
1.09094353120982e-07,3.38289761215119e-07,2.20019690863093e-07,2.12899554876306e-07,2.12535416974586e-07,-5.5,"OOR","GAM",7.7,3.8
1.35685022967394e-07,4.10811583227316e-07,2.61284174554617e-07,2.54036073315014e-07,3.50504909606665e-07,-5.4,"OOR","GAM",7.7,3.8
1.61128662992658e-07,5.15907999488145e-07,3.20185547595915e-07,3.18714038329475e-07,2.04034437126453e-07,-5.3,"OOR","GAM",7.7,3.8
1.90214912344368e-07,6.28592971321814e-07,3.76921147709901e-07,3.66600339232395e-07,3.62072947004181e-07,-5.2,"OOR","GAM",7.7,3.8
2.36910011122685e-07,7.09725053512092e-07,4.57761651804983e-07,4.50837042658016e-07,5.788511962607e-07,-5.1,"OOR","GAM",7.7,3.8
2.9325091378987e-07,8.9823488042734e-07,5.48143444508009e-07,5.25203797246036e-07,4.94855212600209e-07,-5,"OOR","GAM",7.7,3.8
2.99786653072847e-07,1.03864858098972e-06,6.36702013351906e-07,6.31574606607058e-07,5.76487395122326e-07,-4.9,"OOR","GAM",7.7,3.8
4.01584939246388e-07,1.20767670947897e-06,7.4484143613722e-07,7.34617892389947e-07,5.56318370158965e-07,-4.8,"OOR","GAM",7.7,3.8
4.89095432434107e-07,1.45722194354966e-06,9.36466618910444e-07,9.19750863235783e-07,7.45224236111144e-07,-4.7,"OOR","GAM",7.7,3.8
5.86773526503031e-07,1.86633362256208e-06,1.15049392266563e-06,1.09058565509646e-06,9.70170672180401e-07,-4.6,"OOR","GAM",7.7,3.8
7.4684907622645e-07,2.18866591086667e-06,1.36510981577258e-06,1.360659613138e-06,4.02398066158189e-07,-4.5,"OOR","GAM",7.7,3.8
8.58389738962748e-07,2.71267364873861e-06,1.61054583270475e-06,1.57716174290872e-06,1.05841610278718e-06,-4.4,"OOR","GAM",7.7,3.8
9.78657788719684e-07,3.27910668542882e-06,1.94248055396685e-06,1.88012917942916e-06,1.34461984293685e-06,-4.3,"OOR","GAM",7.7,3.8
1.34066873064249e-06,3.91098478553741e-06,2.38476560503873e-06,2.32697556259988e-06,2.35887524157142e-06,-4.2,"OOR","GAM",7.7,3.8
1.60234919728152e-06,4.42665415442824e-06,2.77070301709242e-06,2.70666343308647e-06,2.58388312855549e-06,-4.1,"OOR","GAM",7.7,3.8
1.75220516595991e-06,5.7041632623858e-06,3.36581075347293e-06,3.18260923213959e-06,2.41904406334777e-06,-4,"OOR","GAM",7.7,3.8
2.13502494247241e-06,6.5959736220293e-06,4.05031628953387e-06,3.90551969145669e-06,1.93677137475158e-06,-3.9,"OOR","GAM",7.7,3.8
2.55271894085827e-06,8.03167892018373e-06,4.74808845865336e-06,4.61628829029449e-06,5.24390775814175e-06,-3.8,"OOR","GAM",7.7,3.8
2.85672403501157e-06,1.06512003685675e-05,5.79869330406289e-06,5.43964322972597e-06,7.46054785237634e-06,-3.7,"OOR","GAM",7.7,3.8
3.40201926889852e-06,1.10469369331569e-05,6.84735083039918e-06,6.66630970106129e-06,7.59472411961464e-06,-3.6,"OOR","GAM",7.7,3.8
4.17604940615394e-06,1.41254276702237e-05,8.3236508911506e-06,8.09159144452535e-06,5.47057171467947e-06,-3.5,"OOR","GAM",7.7,3.8
5.72530932658973e-06,1.57388858640645e-05,9.97375235961268e-06,9.61221573458157e-06,1.16440672259691e-05,-3.4,"OOR","GAM",7.7,3.8
5.6906197996104e-06,1.97000550174266e-05,1.15209468906722e-05,1.11129658298435e-05,1.01346109692044e-05,-3.3,"OOR","GAM",7.7,3.8
7.35070756831102e-06,2.27834543440389e-05,1.4305392831321e-05,1.42693732433879e-05,9.71364048663945e-06,-3.2,"OOR","GAM",7.7,3.8
8.85472058210335e-06,2.66076136041713e-05,1.72940188174756e-05,1.72163284370077e-05,2.05643298059514e-05,-3.1,"OOR","GAM",7.7,3.8
1.0246781889281e-05,3.4720515020226e-05,2.12833113732575e-05,2.12308538937883e-05,2.19726735711264e-05,-3,"OOR","GAM",7.7,3.8
1.27648640749525e-05,3.8498191054515e-05,2.49063266230088e-05,2.44302167801209e-05,2.62970728256992e-05,-2.9,"OOR","GAM",7.7,3.8
1.66330891708206e-05,5.27756569870668e-05,3.00632303517873e-05,2.86686911283031e-05,5.04817995058681e-05,-2.8,"OOR","GAM",7.7,3.8
1.80034620325406e-05,5.80900780802077e-05,3.49020868213721e-05,3.35448593763559e-05,2.3803729968413e-05,-2.7,"OOR","GAM",7.7,3.8
2.36197870761415e-05,7.21852227825346e-05,4.36599111919465e-05,4.21068167405965e-05,3.55895395836703e-05,-2.6,"OOR","GAM",7.7,3.8
2.53464129351836e-05,8.78641168772214e-05,5.09977695214914e-05,4.915100627022e-05,3.5499366415562e-05,-2.5,"OOR","GAM",7.7,3.8
3.05258544578371e-05,0.000106654982054421,6.11969482947036e-05,5.8672982154861e-05,7.72807931396318e-05,-2.4,"OOR","GAM",7.7,3.8
3.96850172240656e-05,0.000132208535263889,7.42904876943904e-05,7.09489852362651e-05,3.91188578966259e-05,-2.3,"OOR","GAM",7.7,3.8
5.13725418759546e-05,0.000139967078425952,8.87291774596575e-05,8.58850763179466e-05,8.56540500567727e-05,-2.2,"OOR","GAM",7.7,3.8
5.82370705944556e-05,0.000175473123961693,0.000106645589427875,0.000104904497172972,7.25161052047552e-05,-2.1,"OOR","GAM",7.7,3.8
6.45694292701041e-05,0.000212927785482417,0.000130328902539706,0.000125073341422684,0.000182677385451043,-2,"OOR","GAM",7.7,3.8
8.80322729061127e-05,0.000252213094507427,0.000155875810778436,0.000150527393877317,0.000173457232587804,-1.9,"OOR","GAM",7.7,3.8
9.30686824334705e-05,0.000322065126133419,0.000187530511441824,0.000180658612684919,0.000182055363884935,-1.8,"OOR","GAM",7.7,3.8
0.000113436303509278,0.000362541562040484,0.000226606122919007,0.00021721166237997,0.000334662317016696,-1.7,"OOR","GAM",7.7,3.8
0.000146765559653456,0.00041396172645079,0.000267959997155064,0.000262303170554959,0.000255820269788153,-1.6,"OOR","GAM",7.7,3.8
0.000183146819980886,0.000511468843160013,0.000318845833731379,0.000308071181716571,0.000379261725094074,-1.5,"OOR","GAM",7.7,3.8
0.000224281952074352,0.000610185739011739,0.000385090190143997,0.000370094094416115,0.000475293744564571,-1.4,"OOR","GAM",7.7,3.8
0.000226533529625523,0.000721698695087721,0.000455407236874236,0.000449457340645981,0.000399026139888832,-1.3,"OOR","GAM",7.7,3.8
0.000276102797132736,0.00088389812624601,0.000545267889118714,0.000531702442412443,0.000428294666757623,-1.2,"OOR","GAM",7.7,3.8
0.000374868516158394,0.00111773370901023,0.000675701768148424,0.000653763580550691,0.00054240637747273,-1.1,"OOR","GAM",7.7,3.8
0.000416014321763592,0.00127110830630503,0.000782696745973344,0.000760464719719442,0.000837972125382033,-0.999999999999999,"OOR","GAM",7.7,3.8
0.000489442763786945,0.00158146679722424,0.000945365143780681,0.000945358532761928,0.000765799746135093,-0.899999999999999,"OOR","GAM",7.7,3.8
0.00061935941644435,0.00186382175323124,0.00115301984750914,0.00114064425235302,0.00120140639385701,-0.799999999999999,"OOR","GAM",7.7,3.8
0.000710529441635628,0.00220775647645007,0.00132676139631344,0.00129870766631116,0.00139816873899911,-0.699999999999999,"OOR","GAM",7.7,3.8
0.000920570650870318,0.00288167050916592,0.00166161150197167,0.00158064996401922,0.00157366389273894,-0.6,"OOR","GAM",7.7,3.8
0.000959108472960716,0.00333859114004201,0.00199994119948596,0.00197472791470951,0.00266121724918077,-0.499999999999999,"OOR","GAM",7.7,3.8
0.00111413854910686,0.00375851312734197,0.00228687773959005,0.00225488183941945,0.00195853733161016,-0.399999999999999,"OOR","GAM",7.7,3.8
0.00135539453059256,0.00468296170179821,0.00278719496476762,0.00270508307109714,0.00230405482796273,-0.299999999999999,"OOR","GAM",7.7,3.8
0.00165830320285876,0.00541914178809551,0.00337287204758544,0.00330341942385902,0.00346997228128569,-0.199999999999999,"OOR","GAM",7.7,3.8
0.00194136411769365,0.00669952158881078,0.00415530784697606,0.00406197617318413,0.00600975128087576,-0.0999999999999996,"OOR","GAM",7.7,3.8
0.00263629667692408,0.00803862447496167,0.00497038781623674,0.00487354111756655,0.00433240333210703,0,"OOR","GAM",7.7,3.8
0.00277773706734986,0.00965032149274965,0.00600030324544957,0.00596393756136484,0.00501392205906014,0.100000000000001,"OOR","GAM",7.7,3.8
0.00372510283333884,0.0109346763897481,0.00701777552840035,0.00684662701965963,0.0088804245429589,0.200000000000001,"OOR","GAM",7.7,3.8
0.00474389760723087,0.0144796446586002,0.00867378260267985,0.00834681964429422,0.00826610041602593,0.300000000000001,"OOR","GAM",7.7,3.8
0.00564852041749746,0.0169928359698266,0.0105187999371956,0.0101990741581899,0.00838940649030508,0.4,"OOR","GAM",7.7,3.8
0.00664243880668326,0.0207336549764466,0.0125905921274354,0.012136106809188,0.0171072864394453,0.5,"OOR","GAM",7.7,3.8
0.00731198005744634,0.0236490010538515,0.0145448001717658,0.0141826575799867,0.0205926242907331,0.600000000000001,"OOR","GAM",7.7,3.8
0.00879735059431064,0.0305724007046063,0.0175576310480456,0.016693026333594,0.0214047082953222,0.700000000000001,"OOR","GAM",7.7,3.8
0.0117762217461229,0.0332839201388071,0.0213455598936718,0.0211215399271666,0.0226813798725389,0.800000000000001,"OOR","GAM",7.7,3.8
0.0125202913180673,0.0398665595327418,0.0249516766129655,0.0246420360158019,0.0191551661392792,0.9,"OOR","GAM",7.7,3.8
0.0160357793793546,0.0511931670651853,0.0309779814162712,0.0305156594007101,0.0466187873613321,1,"OOR","GAM",7.7,3.8
0.0186463939095914,0.0588630627320328,0.0364206048993891,0.0348574675124479,0.034447282991055,1.1,"OOR","GAM",7.7,3.8
0.0204026661701983,0.0728281288484758,0.0444801063950048,0.0428796509797508,0.0483111214515372,1.2,"OOR","GAM",7.7,3.8
0.0271104317541304,0.0857669821031963,0.051965130878152,0.0495471434144029,0.0558566114953687,1.3,"OOR","GAM",7.7,3.8
0.0321925048451203,0.0997297890038717,0.0636600591232113,0.0618050902545816,0.0550285204480472,1.4,"OOR","GAM",7.7,3.8
0.0352245221792293,0.126542442240231,0.0759903869893899,0.0733415224333589,0.0713121122071675,1.5,"OOR","GAM",7.7,3.8
0.0487482315793658,0.146681797604525,0.0900414777583768,0.0862699405439691,0.0661805695867864,1.6,"OOR","GAM",7.7,3.8
0.0580562072126911,0.170760863703463,0.107158304998582,0.104894028869483,0.0987394865658629,1.7,"OOR","GAM",7.7,3.8
0.0683563393883055,0.213640769529205,0.126808555462065,0.126906797004876,0.179995983659326,1.8,"OOR","GAM",7.7,3.8
0.0750116180361161,0.258003998728462,0.157509044932484,0.155627369377084,0.125156345111057,1.9,"OOR","GAM",7.7,3.8
0.0999712015166859,0.310552389643109,0.188451691303336,0.179463183762766,0.223683284952422,2,"OOR","GAM",7.7,3.8
0.123290960502707,0.375058394171243,0.225210259695002,0.218845801012925,0.248464540575264,2.1,"OOR","GAM",7.7,3.8
0.157221188909301,0.447471134909124,0.270714274938541,0.259350472343631,0.323772084883371,2.2,"OOR","GAM",7.7,3.8
0.162400772050788,0.510850165064583,0.32084140407159,0.312149213739384,0.348818355430502,2.3,"OOR","GAM",7.7,3.8
0.207541068074554,0.625820361352326,0.390142983110785,0.385939568182026,0.394726983416495,2.4,"OOR","GAM",7.7,3.8
0.258422661581854,0.730393341906486,0.450666947842168,0.428190058185793,0.335529307618883,2.5,"OOR","GAM",7.7,3.8
0.257330679233889,0.920916436209216,0.566156688838189,0.536929657000821,0.487089936081773,2.6,"OOR","GAM",7.7,3.8
0.351862846977485,1.05105876324213,0.664599665230599,0.654916407010366,0.697595781951861,2.7,"OOR","GAM",7.7,3.8
0.417605848401639,1.34113771366229,0.798429136930441,0.776831339953773,0.97226573565413,2.8,"OOR","GAM",7.7,3.8
0.529862108544204,1.67884374164367,0.960998478301065,0.928822544023921,1.05567594366102,2.9,"OOR","GAM",7.7,3.8
0.623524538436966,1.85530593049495,1.17085741207898,1.1515211117313,1.47975244352799,3,"OOR","GAM",7.7,3.8
0.676388479392941,2.22350519270544,1.35620652151803,1.34657426802208,1.42914469387962,3.1,"OOR","GAM",7.7,3.8
0.973184718862386,2.70856430386378,1.73279315499743,1.70533131391163,1.82436438622911,3.2,"OOR","GAM",7.7,3.8
1.04625592366577,3.37957021620877,2.04232014461357,1.99250500682523,1.61792841329211,3.3,"OOR","GAM",7.7,3.8
1.14663855845913,3.94782829116061,2.42555364304223,2.34631535933228,2.65247337069182,3.4,"OOR","GAM",7.7,3.8
1.50791747274153,4.553965444109,2.91822763917248,2.90774922733869,1.88240920527058,3.5,"OOR","GAM",7.7,3.8
1.87746816617731,5.34898667311311,3.51815847137162,3.45364284612701,3.30636470875374,3.6,"OOR","GAM",7.7,3.8
2.30975251916784,6.83187484683326,4.14991061088163,4.00699327317995,3.39920695985597,3.7,"OOR","GAM",7.7,3.8
2.62728032047111,7.95516651545523,4.86190143015392,4.73088297971398,2.47387072014757,3.8,"in range","GAM",7.7,3.8
3.28712884294891,9.47561019824477,5.98060097352812,5.90358227681975,7.77059454305005,3.9,"in range","GAM",7.7,3.8
3.84181111051594,12.3586632697154,7.29528414182284,7.07984884707012,5.92972565855529,4,"in range","GAM",7.7,3.8
4.79822956600876,14.0052729202042,8.46413950800942,8.14101241019367,9.88686153084908,4.1,"in range","GAM",7.7,3.8
5.52804143078495,16.9522184885495,10.4058629540562,10.1504942064953,10.4917341012895,4.2,"in range","GAM",7.7,3.8
6.45822253291734,20.780999003861,12.4736577129776,12.1474038924419,11.6333637033957,4.3,"in range","GAM",7.7,3.8
7.8492935187436,23.7240392394937,14.5219451699238,14.049104658226,13.1806064691428,4.4,"in range","GAM",7.7,3.8
9.32238729977996,28.0832013307803,16.8851878055107,16.5849301537209,14.8850663114763,4.5,"in range","GAM",7.7,3.8
10.0174363763304,33.0187521294453,20.1355102716695,19.3317251567129,25.0738494917715,4.6,"in range","GAM",7.7,3.8
11.9837947940729,40.0586888097839,23.3187222347936,22.201804086308,35.5356580350687,4.7,"in range","GAM",7.7,3.8
15.2281252962139,45.2968406397265,27.5542287115492,26.5897414080424,30.4249299591547,4.8,"in range","GAM",7.7,3.8
15.9356226957224,53.7391006660629,31.3780623940732,29.8527364832583,27.5512885040097,4.9,"in range","GAM",7.7,3.8
17.6801785692163,61.8653746752372,36.2520761503878,34.8446607018308,26.4031387793616,5,"in range","GAM",7.7,3.8
21.7813624224958,68.0594002967588,41.288933473335,40.6750072326658,33.5758859028579,5.1,"in range","GAM",7.7,3.8
22.8421779273777,78.9022424173911,46.9631823265734,45.18980452784,61.418890021647,5.2,"in range","GAM",7.7,3.8
26.2144450755593,85.5673076759284,50.2925830544088,48.2639069484995,31.9840047602317,5.3,"in range","GAM",7.7,3.8
29.2424301606618,91.7386376221322,55.1369007498607,52.8993670793055,42.8171905145592,5.4,"in range","GAM",7.7,3.8
33.189096756692,102.728306594013,61.4919473440285,59.9305839248485,49.7241094419962,5.5,"in range","GAM",7.7,3.8
35.8973543026768,101.131922916332,64.9640935770926,63.4761584987027,65.3555100550026,5.6,"in range","GAM",7.7,3.8
35.9102481655445,117.286641135493,72.1305860274042,69.4400213473489,64.7299701594009,5.7,"in range","GAM",7.7,3.8
36.0607187685483,125.826376918715,75.1902130522943,73.2081350168028,81.2373592241569,5.8,"in range","GAM",7.7,3.8
39.0554301953246,133.186282785376,78.6816351064613,76.8031431956037,121.586345739692,5.9,"in range","GAM",7.7,3.8
39.0434880392472,140.523472674546,82.5952335487713,78.3885423494849,88.2340770859565,6,"in range","GAM",7.7,3.8
48.4723667728916,141.972591015416,89.2542557576498,85.4544623430028,116.559692537293,6.1,"in range","GAM",7.7,3.8
50.2118696563297,143.186058134383,92.2153585340845,89.9254310741927,75.0086032531106,6.2,"in range","GAM",7.7,3.8
48.8833719822983,157.827147810104,97.4163317556208,94.3594964033148,80.9952811539024,6.3,"in range","GAM",7.7,3.8
47.8367419898347,159.082850552071,98.1390408738087,96.5562272953093,52.0448207917388,6.4,"in range","GAM",7.7,3.8
55.0445842970184,160.925949746185,100.745219945888,97.340211602654,57.0140074961097,6.5,"in range","GAM",7.7,3.8
55.0591915629281,164.844827926682,105.899645360312,103.310617561145,114.941826017704,6.6,"in range","GAM",7.7,3.8
53.5307499294532,182.47503620686,105.404517171531,104.72024003395,95.0227959089083,6.7,"in range","GAM",7.7,3.8
58.948988270504,186.390760495055,111.012655200735,107.532858680216,92.428698983833,6.8,"in range","GAM",7.7,3.8
58.160662226473,183.170032083344,111.714563851806,111.063395990373,134.911616044432,6.9,"in range","GAM",7.7,3.8
58.0133674966194,192.792441490561,115.019385322512,110.55682576625,122.369223442958,7,"in range","GAM",7.7,3.8
62.4488977511396,191.186882412868,117.893777784816,114.627398006291,114.080637140828,7.1,"in range","GAM",7.7,3.8
66.1442297168421,193.869452691304,118.981488622843,114.542603257242,159.283529744271,7.2,"in range","GAM",7.7,3.8
65.9665286011333,199.083185337163,123.306478903211,119.437283616963,152.334823947074,7.3,"in range","GAM",7.7,3.8
66.4187077258248,194.629002266993,123.74334743454,120.127844219379,89.461157239285,7.4,"in range","GAM",7.7,3.8
66.4610241169507,210.355277089099,128.788736491489,126.435031523086,106.670367650736,7.5,"in range","GAM",7.7,3.8
70.0394121934693,199.746409377887,129.045225218334,125.20566982128,102.190076423446,7.6,"in range","GAM",7.7,3.8
69.9844960120855,205.396007123154,128.385270437775,125.571343336883,114.042299010231,7.7,"in range","GAM",7.7,3.8
70.5763708048072,214.352861772636,135.422634350238,133.348878086391,155.066567210497,7.8,"OOR","GAM",7.7,3.8
77.1863361704698,224.539161159269,140.647649877632,136.254425422262,174.666370147569,7.9,"OOR","GAM",7.7,3.8
71.625061059514,232.618792448753,140.780328417906,136.950332847921,133.176234494626,8,"OOR","GAM",7.7,3.8
75.7747798772873,256.460403145578,149.002942622049,146.021560963334,174.19313847468,8.1,"OOR","GAM",7.7,3.8
72.2845301732455,235.811511700373,147.785755145898,144.041563351537,157.974128064242,8.2,"OOR","GAM",7.7,3.8
80.8902830012062,247.289863013555,155.316674654093,151.035192559188,121.649651247853,8.3,"OOR","GAM",7.7,3.8
77.9088276597867,259.988130519057,156.650585898951,152.928604254411,167.185499497542,8.4,"OOR","GAM",7.7,3.8
83.1315886400198,275.687791172831,159.589197187805,151.889284112018,129.463261050868,8.5,"OOR","GAM",7.7,3.8
78.3631212405594,258.012834581136,158.183946375762,157.726972099547,211.228901545619,8.6,"OOR","GAM",7.7,3.8
90.0267966999043,262.438862777252,169.455561685507,164.717864832447,155.203615010607,8.7,"OOR","GAM",7.7,3.8
94.8241180870809,274.820069421049,164.007788765683,157.442400668304,209.842123095159,8.8,"OOR","GAM",7.7,3.8
81.3780011376844,275.58745977693,169.725173579714,166.893409216841,206.517292668289,8.9,"OOR","GAM",7.7,3.8
92.1056585461515,282.863060337085,173.426668718412,168.495699346349,192.90776451446,9,"OOR","GAM",7.7,3.8
91.9181811372669,297.298541933878,176.798219371566,170.264648931378,125.933323520409,9.1,"OOR","GAM",7.7,3.8
96.543684982076,270.237060930859,176.508789755974,175.261881705969,128.895761890842,9.2,"OOR","GAM",7.7,3.8
85.9383743716551,294.906815109894,183.455731264551,178.738619012637,233.631602065401,9.3,"OOR","GAM",7.7,3.8
88.0268852453062,286.765779690824,180.670888806223,175.624228323568,128.439999819447,9.4,"OOR","GAM",7.7,3.8
96.1392493420592,311.876962086699,194.271580464002,187.432926517962,160.54842826069,9.5,"OOR","GAM",7.7,3.8
100.588131027902,311.559418056638,190.390099324335,185.884567890522,193.799779587766,9.6,"OOR","GAM",7.7,3.8
110.529536713378,327.019879121141,199.099229365192,194.763667840811,341.916003955137,9.7,"OOR","GAM",7.7,3.8
105.184782067357,339.239614853585,206.031347555131,197.445586471381,221.169198086969,9.8,"OOR","GAM",7.7,3.8
100.899760472232,356.133959840451,214.53902576535,214.503448577311,304.060535377392,9.9,"OOR","GAM",7.7,3.8
100.653224031309,356.189264246595,205.646683032573,199.164932144442,148.607195238559,10,"OOR","GAM",7.7,3.8
115.355651260952,371.712757755473,216.144703359383,208.8912285354,437.147956557912,10.1,"OOR","GAM",7.7,3.8
115.730946116333,350.885312046973,220.426960343088,211.785064515111,320.623034401083,10.2,"OOR","GAM",7.7,3.8
114.840978122348,383.833204153639,230.72781844822,226.825906585982,296.162320726168,10.3,"OOR","GAM",7.7,3.8
115.909037787488,372.016521213661,227.708290517379,222.658486420505,168.769975359725,10.4,"OOR","GAM",7.7,3.8
110.832060251691,396.623565508899,232.332355738596,227.485916105228,137.389843949815,10.5,"OOR","GAM",7.7,3.8
134.176212189326,410.251093355417,239.524444938229,233.637656654079,206.730647400865,10.6,"OOR","GAM",7.7,3.8
0.0413822626703236,0.416143950210996,0.177128888647949,0.159867731298441,0.165608348551035,-8.1,"OOR","GAM",8.1,1.7
0.0575236160678763,0.39456628816498,0.176012112883663,0.159916640591783,0.300996225924353,-8,"OOR","GAM",8.1,1.7
