"Q_cfs_log_round","mu_mean","mu_025","mu_975","y_mean","y_025","y_975","title","in_or_out","method","max_flow_sampled","min_flow_sampled"
-0.499999999999999,0.000179567600209632,3.56407902549041e-05,0.000484074071403457,0.00018238667617516,2.91803271078131e-05,0.000554174940745431,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.399999999999999,0.000220020455154172,4.71408192672283e-05,0.000576240730882551,0.00021967340750253,3.65353184419246e-05,0.00066991609680114,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.299999999999999,0.000271125102478292,6.25129972689778e-05,0.000689652599888534,0.000262406244728631,5.25093177078753e-05,0.000767574665905862,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.199999999999999,0.00033590568479642,8.30969200154218e-05,0.000829659075056508,0.000341097921157203,6.0438327002167e-05,0.000981749242505761,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
-0.0999999999999996,0.000418286589498225,0.000110439589979912,0.00101321730265981,0.000420218649835558,8.26519148070352e-05,0.00122783205308003,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0,0.00052336725876149,0.000145602162413452,0.00122746786226722,0.000525978782355968,0.00012015180883978,0.00137915238889225,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.100000000000001,0.000657781496893268,0.00019252161824816,0.00149375644794014,0.000660600189542577,0.000140587212456861,0.00176165987133833,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.200000000000001,0.000830166970093425,0.00025503471526978,0.00184319099136275,0.000834443614816495,0.000164118069010964,0.0022456278240319,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.300000000000001,0.00105177815694995,0.000338594371460846,0.00227723608805175,0.00104384745576498,0.000229661119901408,0.00276658275637999,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.4,0.00133728566115467,0.000450530000422445,0.0028091985057713,0.00135454270199047,0.000346151295834772,0.00386025044225154,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.5,0.00170581705467073,0.000600641085263756,0.0034781640738242,0.00166732209006982,0.000508441512164955,0.00375089721432808,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.600000000000001,0.00218230989182917,0.000802116549243542,0.00432236820915969,0.00216203754196307,0.000517579152651629,0.00539895642147964,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.700000000000001,0.0027992669390596,0.00107269162211915,0.00538783613329252,0.00280288671917708,0.000861136491165276,0.00689862771845679,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.800000000000001,0.00359902782318162,0.00143618790531487,0.00676754249442975,0.00361601101306756,0.000990369904464681,0.00796689267767663,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
0.9,0.00463670113208607,0.00191328123205145,0.00857217068716824,0.00459151315617835,0.00140062239725031,0.010303148849749,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1,0.00598393749794448,0.00254929147530819,0.0108566381943437,0.00584090182585431,0.00193401098952219,0.0131616775616241,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.1,0.00773376837835773,0.00340106088965923,0.0137356668378239,0.00758731042200333,0.0026066105903845,0.0151275478461418,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.2,0.0100067881092026,0.00455220439073942,0.017400820209989,0.0100825925718586,0.00402552343705224,0.0211544657440074,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.3,0.012959019171379,0.00611747617920109,0.0219029876258132,0.012825033447139,0.00494655087491117,0.0258205681249884,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.4,0.0167918730292657,0.00821915193367962,0.0275923972087726,0.0164945352842516,0.00685808490373293,0.0341636366890739,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.5,0.0217647013899134,0.0110273469408125,0.0347998781829395,0.0222865784682969,0.00862583659995175,0.0486949068755421,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.6,0.028210524543687,0.0147591556367207,0.043928691740784,0.0280510872740393,0.0111492332134136,0.0540176636977409,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.7,0.0365556226971067,0.0197312497990299,0.0558221874930392,0.0373609335637828,0.0141972701455691,0.0702066495622419,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.8,0.0473437794717564,0.0263410568868496,0.0711628621351521,0.0465154524396291,0.0161939611285829,0.0936666880482389,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
1.9,0.0612660685722757,0.0351601389692975,0.0907904353494825,0.0621911672277065,0.0280464706308666,0.122725745139925,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2,0.0791971670305997,0.0470379502861931,0.115613999841106,0.0768602071956079,0.0352724116164975,0.143339751270547,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.1,0.102239250355698,0.0625143430115501,0.147361453409491,0.103128263485826,0.0489133101924219,0.194097428650798,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.2,0.131774561763654,0.0828313584161963,0.187592012476321,0.132280168326166,0.0632645914644643,0.251978720403934,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.3,0.169527730972029,0.109087066395319,0.238740103659359,0.169355785811334,0.0693235664287512,0.330478918886344,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.4,0.217638825417499,0.14332266896053,0.301458233864418,0.221141069708586,0.101280184348155,0.398030587166417,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.5,0.278747922172156,0.188309456865793,0.381095059969266,0.274521108821855,0.112202364198706,0.506180626986627,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.6,0.356091663508486,0.247946538349883,0.480240253455229,0.34671891095242,0.163690188596053,0.599978045602739,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.7,0.453611773018388,0.325123210676158,0.603159522111192,0.451913973695282,0.210183717952545,0.793548563556755,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.8,0.576074833685905,0.42306304104488,0.754892903017108,0.576061423276023,0.256504712546669,1.00263912717053,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
2.9,0.729201740231481,0.547688790836442,0.941349911359603,0.718962806419074,0.384526350007304,1.24368501451204,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3,0.919804120240502,0.705967384623063,1.16940384284235,0.939197570460225,0.484222495458428,1.52268840824332,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3.1,1.15592367114684,0.905873074852254,1.44698112729628,1.17680786090126,0.488678037900158,1.99760220332415,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3.2,1.44696880218702,1.15607586973173,1.78314065719512,1.45782041881927,0.657235083681645,2.40250907268123,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3.3,1.8038412471211,1.46435959805543,2.18813704539084,1.84918592231726,0.942611720486004,3.01982176088588,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3.4,2.23904350135338,1.84500731935898,2.67354580722619,2.21503438612569,1.11979841231655,3.81604479985129,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3.5,2.76675614801396,2.31209076901211,3.25189537791856,2.77700139848727,1.40215818329968,4.58608193517134,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3.6,3.40287251999468,2.88948837491522,3.93734929940885,3.36129463730466,1.67102370183762,5.59379836739506,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3.7,4.16497688197475,3.5864767456656,4.75941719272253,4.14361045499962,1.95499737303284,6.52261169264272,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
3.8,5.0722516182326,4.43676831450849,5.73904405851931,5.06512698139274,2.59079632220326,8.56815395025255,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
3.9,6.1452990036578,5.44472481908546,6.89623248993641,6.08497915585478,3.14039656613575,9.92591859911836,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4,7.4058642384434,6.67232221884626,8.22282542768337,7.33458984648524,3.61943806295343,12.091514900736,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.1,8.87644873567421,8.08919555591156,9.76762297401176,8.88266365152127,4.86685483044181,14.3840202217955,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.2,10.5798063049486,9.73860222310231,11.5418198208893,10.5012165640995,5.49172566689267,17.2645002256679,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.3,12.5383199294201,11.613668714285,13.6327667864948,12.5576098558553,6.5248459009423,20.1005871381422,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.4,14.773263230538,13.7445594126488,15.9355467693182,14.8189938173952,7.7709490855776,24.0352672815004,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.5,17.3039582626043,16.1226031877544,18.5676979403444,17.1751628756123,8.73768994397606,27.7116523083623,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.6,20.1468496373165,18.6941510603792,21.504308818752,20.2431086209993,10.665307895413,32.3397421574925,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.7,23.3145236598624,21.7751699907261,24.7535290325458,23.4220824010849,12.3857511854711,38.869418482088,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.8,26.8147095461227,24.9266783882786,28.4121947825176,26.8227573984359,14.0658598589612,45.0619167496872,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
4.9,30.649307174152,28.4052648312318,32.439701211589,30.7153424153071,15.8711136085693,50.4609399298434,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5,34.8134914527055,32.1868177935627,36.8334044234086,34.8439038027621,17.6176793124557,56.8686932114032,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.1,39.2949465414715,36.2925963397391,41.655304523695,39.5737234766329,20.7948008128309,65.9070580952142,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.2,44.0732832139575,40.703688749593,46.8308105961595,44.7458905875244,23.2096951015045,73.3538212795022,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.3,49.119689179016,45.1993398495923,52.3019951841215,48.7979914852323,25.6517807106479,79.7448363468413,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.4,54.3968549825441,50.1622332910358,58.1645073839562,54.6825781839984,28.6841564703816,88.0470055390571,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.5,59.8592073149001,55.3922009294136,64.1627357375089,59.9810649329031,31.5020776311192,99.316425958784,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.6,65.4534675875548,60.6406129023418,70.1417673895443,65.6211101587917,35.3681280360273,110.500990343378,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.7,71.1195372720911,65.6439521297284,76.5309433566611,71.0381061521998,36.9084262042604,116.551384813075,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.8,76.7916937394516,71.1287421845736,82.5708832553643,77.6942506210493,40.6808357419917,127.760100623522,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
5.9,82.4000624192311,76.1941261537024,88.8951096627407,82.5140199737618,41.7913770066833,137.754164687007,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6,87.8723143284943,80.9037777544596,94.7326976823849,87.1832443672022,43.5968350420924,144.475470978546,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.1,93.1355236842327,85.3782390734688,100.566202124696,93.1238767457574,46.7084260766358,149.511814165262,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.2,98.1181095433009,89.6151000764486,106.084739713586,98.3935599814138,51.4081923292605,161.548414290613,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.3,102.751779092239,93.3723251359374,111.420122327643,103.095317640669,51.749506127265,166.05791698863,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.4,106.973388856332,96.9682976049705,115.992251446169,107.581936015038,56.9896350650059,179.451540457771,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.5,110.726643851268,99.7681570863511,120.861705789532,111.421396568971,56.8400744937586,179.599608591351,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.6,113.963563277861,102.50057571094,125.036388937442,113.076588346034,64.1734426306146,179.0341672374,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.7,116.645654100589,103.759423391119,129.537115284627,117.096550218368,62.4507733188279,190.891987082845,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.8,118.744749782351,104.831076644518,131.799712350195,117.597593945423,60.7967058716055,191.489799293056,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
6.9,120.243489380056,104.987513064361,135.286919780612,122.436697458327,58.0430682328052,208.023941980371,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7,121.135430838672,104.715300744477,138.690678206859,117.985986862055,59.0565369831876,185.546392408608,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7.1,121.424810384482,103.737917506844,141.16923307676,118.616246676436,61.2272997442145,187.779406105356,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7.2,121.125976238684,102.569502386395,143.302047680669,122.439987846487,62.3577504225518,199.709556151127,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7.3,120.262538516431,100.322384280887,144.690230837513,120.604518478463,60.5635480338223,201.9811833025,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7.4,118.866287463677,98.3471437491392,145.718424765198,120.085592994697,62.7685111495395,214.439675581667,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7.5,116.975938747754,94.8678072047815,146.367592759033,119.853703927565,55.5300252184427,202.021008564493,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7.6,114.635767298868,90.9140372061555,146.284413093603,115.673625168297,55.0192327522865,203.896643417687,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7.7,111.894190411717,87.1389037620545,145.925430491627,110.523414862113,58.5074695335377,195.783894923534,"True color Hillsborough R at Morris Br","in range","JAGS",7.7,3.8
7.8,108.802356898372,82.8645014316271,145.096944515138,107.831791361883,51.8597764785161,184.568934123376,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
7.9,105.412792649154,78.4511871864401,143.827659841093,107.135170107563,50.7358811450893,187.777136515542,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8,101.778144706132,73.9594563221889,142.149959237956,99.7230255001034,50.1142187952844,177.993512712062,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.1,97.9500566108721,69.396140309873,140.136652108421,99.9350475813794,45.9393209378552,176.051758173979,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.2,93.9781980600791,64.8301383615251,138.070773148045,95.2880654224021,45.381142022962,168.043179869284,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.3,89.9094623997738,60.3440690877575,135.215736958836,88.828024882811,42.6586587658413,156.436941237466,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.4,85.7873367202487,55.9759231834201,132.235968142622,85.7584386650332,36.4300092308753,170.125725052506,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.5,81.6514416562068,51.7500538030153,129.107862212204,83.4695166636106,38.3047640459527,148.835361140375,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.6,77.5372316876353,47.6951429316497,125.795469206032,76.8938342023793,37.2477817990469,150.917251333116,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.7,73.4758418893828,43.8345421064157,122.334875802691,73.1118768161798,29.571561747438,141.090813315465,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.8,69.4940636988456,40.1818578698305,118.76038659646,67.8849980461041,27.2943758194862,136.945436124309,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
8.9,65.6144302663458,36.7456446098174,115.104179505912,65.9866564586527,26.499877433238,136.702905004293,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9,61.8553911745822,33.5300085378992,111.396045865982,62.2565111287639,25.3771115532754,130.615240244236,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.1,58.2315565652502,30.5352297942658,107.663210075814,57.6459954199096,21.7692735478007,132.513448877794,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.2,54.7539917751257,27.7583783711953,103.930221991456,54.2845146945113,22.1849338355857,123.723402989584,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.3,51.4305452464856,25.1939046442033,100.21891409322,51.1572575592799,19.9837166439468,105.391896452458,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
9.4,48.2661945344115,22.8341902186116,96.5484147808033,48.1684446359805,18.1535302199798,103.648200984208,"True color Hillsborough R at Morris Br","OOR","JAGS",7.7,3.8
